ID_MARKET,LM_TNAME,LM_ENAME,CODE_ID,GROUP_ID,GROUP_TNAM,GROUP_ENAM,ADMIN_CODE,TAM_CODE,TAM_TNAME,TAM_ENAME,AMP_CODE,AMP_TNAME,AMP_ENAME,PROV_CODE,PROV_TNAME,PROV_ENAME,REG_CODE,REG_TNAME,REG_ENAME,POSTCOD,CNTRY_CODE,CNTRY_TNAM,CNTRY_ENAM,LAT,LONG
12107,ตลาดแสงทิพย์,Saeng Thip Market,14000,14,ตลาด,Market,6604014103,3,พระโขนงเหนือ,Phra Khanong Nuea,41,วัฒนา,Vadhana,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10110,66,ไทย,Thailand,13.712323,100.596773
42821,ตลาดอ่อนนุช,On Nut  Market,14000,14,ตลาด,Market,6604014103,3,พระโขนงเหนือ,Phra Khanong Nuea,41,วัฒนา,Vadhana,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10110,66,ไทย,Thailand,13.710492,100.59992
70908,ตลาดสะพาน 2,Talat Saphan  2,14000,14,ตลาด,Market,6604014103,3,พระโขนงเหนือ,Phra Khanong Nuea,41,วัฒนา,Vadhana,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10110,66,ไทย,Thailand,13.711994,100.596302
70911,ตลาดสิงหา,Talat Sing Ha,14000,14,ตลาด,Market,6604014103,3,พระโขนงเหนือ,Phra Khanong Nuea,41,วัฒนา,Vadhana,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10110,66,ไทย,Thailand,13.709773,100.600249
11990,ตลาดเช่าพระ,Chaophra Market,14000,14,ตลาด,Market,6604013205,5,พระบรมมหาราชวัง,Phra Borom Maha Ratchawang,32,พระนคร,Phra Nakhon,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10200,66,ไทย,Thailand,13.755754,100.488785
11992,ตลาดท่าเตียน,Thatian Market,14000,14,ตลาด,Market,6604013205,5,พระบรมมหาราชวัง,Phra Borom Maha Ratchawang,32,พระนคร,Phra Nakhon,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10200,66,ไทย,Thailand,13.745923,100.491118
11965,ตลาดพระราม4,Rama 4 Market,14000,14,ตลาด,Market,6604012502,2,มหาพฤฒาราม,Maha Phruettharam,25,บางรัก,Bang Rak,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10500,66,ไทย,Thailand,13.733621,100.524084
12017,ตลาดสะพานสว่าง,Saphan Sawang Market,14000,14,ตลาด,Market,6604012502,2,มหาพฤฒาราม,Maha Phruettharam,25,บางรัก,Bang Rak,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10500,66,ไทย,Thailand,13.73428,100.51953
11974,ตลาดสดธรรมโรจน์พินิจประตูน้ำ,Thammarotphinit Pratunam Market,14000,14,ตลาด,Market,6604013604,4,มักกะสัน,Makkasan,36,ราชเทวี,Ratchathewi,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10400,66,ไทย,Thailand,13.75125,100.543633
11975,ตลาดธรรมรจน์นิมิต,Trammarot Nimit Market,14000,14,ตลาด,Market,6604013604,4,มักกะสัน,Makkasan,36,ราชเทวี,Ratchathewi,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10400,66,ไทย,Thailand,13.751386,100.542834
12027,ตลาดเคหะบางชัน,Bangchan Housing Market,14000,14,ตลาด,Market,6604013401,1,มีนบุรี,Min Buri,34,มีนบุรี,Min Buri,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10510,66,ไทย,Thailand,13.816801,100.699958
42805,ตลาดนัดมาร์คแลนด์,Mark Land Weekly Market,14000,14,ตลาด,Market,6604013401,1,มีนบุรี,Min Buri,34,มีนบุรี,Min Buri,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10510,66,ไทย,Thailand,13.817327,100.727424
42806,ตลาดสดมีนบุรี,Minburi Market,14000,14,ตลาด,Market,6604013401,1,มีนบุรี,Min Buri,34,มีนบุรี,Min Buri,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10510,66,ไทย,Thailand,13.813725,100.72887
70931,ตลาดโอ๋เอ๋,Talat O Ae,14000,14,ตลาด,Market,6604013401,1,มีนบุรี,Min Buri,34,มีนบุรี,Min Buri,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10510,66,ไทย,Thailand,13.800403,100.733092
11978,ตลาดโบ๊เบ๊เก่าสะพาน3,Bobe Market,14000,14,ตลาด,Market,6604012702,2,รองเมือง,Rong Mueang,27,ปทุมวัน,Pathum Wan,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10330,66,ไทย,Thailand,13.751834,100.517689
11979,ตลาดจารุเมือง,Charu Muang Market,14000,14,ตลาด,Market,6604012702,2,รองเมือง,Rong Mueang,27,ปทุมวัน,Pathum Wan,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10330,66,ไทย,Thailand,13.740893,100.519355
70903,ตลาดศูนย์การค้าบางแค,Talat Sunkankha Bang Khae,14000,14,ตลาด,Market,6604012702,2,รองเมือง,Rong Mueang,27,ปทุมวัน,Pathum Wan,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10330,66,ไทย,Thailand,13.749004,100.51819
12138,ตลาดปอพลาซ่า,Por Plaza Market,14000,14,ตลาด,Market,6604010402,2,รามอินทรา,Ram Inthra,4,คันนายาว,Khan Na Yao,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10230,66,ไทย,Thailand,13.839793,100.662456
12139,ตลาดสดสายเนตร,Sainet Shopping Center,14000,14,ตลาด,Market,6604010402,2,รามอินทรา,Ram Inthra,4,คันนายาว,Khan Na Yao,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10230,66,ไทย,Thailand,13.839282,100.662682
12140,ตลาดสายเนตร,Sai Net Market,14000,14,ตลาด,Market,6604010402,2,รามอินทรา,Ram Inthra,4,คันนายาว,Khan Na Yao,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10230,66,ไทย,Thailand,13.838923,100.662564
12141,ตลาดจรเข้บัว,Charakhe Bua Market,14000,14,ตลาด,Market,6604010402,2,รามอินทรา,Ram Inthra,4,คันนายาว,Khan Na Yao,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10230,66,ไทย,Thailand,13.84076,100.659106
12029,ตลาดราษฎร์บูรณะ,Ratburana Market,14000,14,ตลาด,Market,6604013702,2,ราษฎร์บูรณะ,Rat Burana,37,ราษฎร์บูรณะ,Rat Burana,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10140,66,ไทย,Thailand,13.666627,100.503435
12030,ตลาดราชบูรณะ,Ratchaburana  Market,14000,14,ตลาด,Market,6604013702,2,ราษฎร์บูรณะ,Rat Burana,37,ราษฎร์บูรณะ,Rat Burana,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10140,66,ไทย,Thailand,13.667243,100.503593
12186,ตลาดสุขาภิบาล,Sukhapiban Market,14000,14,ตลาด,Market,6604013702,2,ราษฎร์บูรณะ,Rat Burana,37,ราษฎร์บูรณะ,Rat Burana,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10140,66,ไทย,Thailand,13.681324,100.505458
12102,ตลาดฉัตรสาครวังหิน,Chatsakhon Wanghin Market,14000,14,ตลาด,Market,6604013902,2,ลาดพร้าว,Lat Phrao,39,ลาดพร้าว,Lat Phrao,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10230,66,ไทย,Thailand,13.83179,100.590863
12103,ตลาดวังหินยิ่งเจริญ,Wanghin Yingcharoen Market,14000,14,ตลาด,Market,6604013902,2,ลาดพร้าว,Lat Phrao,39,ลาดพร้าว,Lat Phrao,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10230,66,ไทย,Thailand,13.831498,100.591144
12104,ตลาดสดพรยิ่งเจริญ,Porn Ying Charoen Market,14000,14,ตลาด,Market,6604013902,2,ลาดพร้าว,Lat Phrao,39,ลาดพร้าว,Lat Phrao,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10230,66,ไทย,Thailand,13.843119,100.635528
12189,ตลาดสดส.ค.ส. 18,Sor.Kor.Sor. 18 Food Market,14000,14,ตลาด,Market,6604013902,2,ลาดพร้าว,Lat Phrao,39,ลาดพร้าว,Lat Phrao,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10230,66,ไทย,Thailand,13.827999,100.62558
70842,ตลาดขวัญพัฒนา,Talat Khwan Phatthana,14000,14,ตลาด,Market,6604013902,2,ลาดพร้าว,Lat Phrao,39,ลาดพร้าว,Lat Phrao,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10230,66,ไทย,Thailand,13.811548,100.61903
70917,ตลาดแสงทิพย์ 2,Talat Saeng Thip 2,14000,14,ตลาด,Market,6604013902,2,ลาดพร้าว,Lat Phrao,39,ลาดพร้าว,Lat Phrao,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10230,66,ไทย,Thailand,13.831804,100.591475
12091,ตลาดบางบัว,Bangbua Market,14000,14,ตลาด,Market,6604010501,1,ลาดยาว,Lat Yao,5,จตุจักร,Chatuchak,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10900,66,ไทย,Thailand,13.857955,100.58563
12092,ตลาดอมรพันธ์,Amonphan Market,14000,14,ตลาด,Market,6604010501,1,ลาดยาว,Lat Yao,5,จตุจักร,Chatuchak,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10900,66,ไทย,Thailand,13.839573,100.574125
12145,ตลาดประชานิเวศน์1,Prachaniwet 1 Market,14000,14,ตลาด,Market,6604010501,1,ลาดยาว,Lat Yao,5,จตุจักร,Chatuchak,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10900,66,ไทย,Thailand,13.840388,100.545024
12019,ตลาดประมูลสุกรหนองจอก,Pramun Sukon Nong Chok Market,14000,14,ตลาด,Market,6604014807,7,ลำผักชี,Lam Phak Chi,48,หนองจอก,Nong Chok,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10530,66,ไทย,Thailand,13.806035,100.830661
41096,สวนลุมไนท์บาร์ซ่า,Suan Lum Night Bazaar,14000,14,ตลาด,Market,6604012703,3,ลุมพินี,Lumphini,27,ปทุมวัน,Pathum Wan,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10330,66,ไทย,Thailand,13.72732,100.545725
42801,ตลาดบ่อนไก่,Bon Kai Market,14000,14,ตลาด,Market,6604012703,3,ลุมพินี,Lumphini,27,ปทุมวัน,Pathum Wan,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10330,66,ไทย,Thailand,13.724229,100.550472
42803,ตลาดบาซ่าร์ราชดำริ,Ratchadamri Bazaar Market,14000,14,ตลาด,Market,6604012703,3,ลุมพินี,Lumphini,27,ปทุมวัน,Pathum Wan,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10330,66,ไทย,Thailand,13.74784,100.5416
12083,ตลาดเทวราช,Thewarat Market,14000,14,ตลาด,Market,6604010903,3,วชิรพยาบาล,Wa Chira Phayaban,9,ดุสิต,Dusit,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10300,66,ไทย,Thailand,13.771244,100.502602
12108,ตลาดตะวันรุ่ง,Tawan Rung Market,14000,14,ตลาด,Market,6604014001,1,วังทองหลาง,Wang Thonglang,40,วังทองหลาง,Wang Thonglang,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10310,66,ไทย,Thailand,13.791094,100.596124
11993,ตลาดบ้านหม้อ,Banmo Market,14000,14,ตลาด,Market,6604013206,6,วังบูรพาภิรมย์,Wang Burapha Phirom,32,พระนคร,Phra Nakhon,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10200,66,ไทย,Thailand,13.745785,100.497794
11994,ตลาดพาหุรัด,Phahurat Market,14000,14,ตลาด,Market,6604013206,6,วังบูรพาภิรมย์,Wang Burapha Phirom,32,พระนคร,Phra Nakhon,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10200,66,ไทย,Thailand,13.744291,100.500189
11995,ตลาดส่งเสริมเกษตรไทย,Agriculture Extension Market,14000,14,ตลาด,Market,6604013206,6,วังบูรพาภิรมย์,Wang Burapha Phirom,32,พระนคร,Phra Nakhon,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10200,66,ไทย,Thailand,13.74315,100.496598
11996,ตลาดยอดพิมาน,Yot Phiman Market,14000,14,ตลาด,Market,6604013206,6,วังบูรพาภิรมย์,Wang Burapha Phirom,32,พระนคร,Phra Nakhon,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10200,66,ไทย,Thailand,13.741446,100.496355
11997,ตลาดปากคลอง,Pak Klong Market,14000,14,ตลาด,Market,6604013206,6,วังบูรพาภิรมย์,Wang Burapha Phirom,32,พระนคร,Phra Nakhon,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10200,66,ไทย,Thailand,13.741664,100.495138
70896,ตลาดวัดสุวรรณาราม,Talat Wat Su Wan Na Ram,14000,14,ตลาด,Market,6604013206,6,วังบูรพาภิรมย์,Wang Burapha Phirom,32,พระนคร,Phra Nakhon,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10200,66,ไทย,Thailand,13.741677,100.496377
70897,ตลาดศรีเขมา,Talat Si Khamao,14000,14,ตลาด,Market,6604013206,6,วังบูรพาภิรมย์,Wang Burapha Phirom,32,พระนคร,Phra Nakhon,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10200,66,ไทย,Thailand,13.742289,100.495549
70925,ตลาดอรุณอัมรินทร์,Talat Arun Am Rin,14000,14,ตลาด,Market,6604013206,6,วังบูรพาภิรมย์,Wang Burapha Phirom,32,พระนคร,Phra Nakhon,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10200,66,ไทย,Thailand,13.740343,100.49955
11980,ตลาดสามย่าน,Samyan Market,14000,14,ตลาด,Market,6604012704,4,วังใหม่,Wang Mai,27,ปทุมวัน,Pathum Wan,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10330,66,ไทย,Thailand,13.734146,100.528012
12015,ตลาดสวนหลวง,Suangluang Market,14000,14,ตลาด,Market,6604012704,4,วังใหม่,Wang Mai,27,ปทุมวัน,Pathum Wan,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10330,66,ไทย,Thailand,13.74093,100.52419
42799,ตลาดเจริญผล(ตลาดสด),Charoenphon Market,14000,14,ตลาด,Market,6604012704,4,วังใหม่,Wang Mai,27,ปทุมวัน,Pathum Wan,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10330,66,ไทย,Thailand,13.748364,100.524754
70860,ตลาดน้ำขวัญเรียม,Talatnam Khwan Riam,14000,14,ตลาด,Market,6604012704,4,วังใหม่,Wang Mai,27,ปทุมวัน,Pathum Wan,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10330,66,ไทย,Thailand,13.734159,100.528106
12185,ตลาดเจริญเทศน์,Charoenthet Market,14000,14,ตลาด,Market,6604011502,2,วัดท่าพระ,Wat Tha Phra,15,บางกอกใหญ่,Bangkok Yai,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10600,66,ไทย,Thailand,13.7363,100.486524
12166,ตลาดวัดดีดวด,Wat Diduat Market,14000,14,ตลาด,Market,6604011502,2,วัดท่าพระ,Wat Tha Phra,15,บางกอกใหญ่,Bangkok Yai,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10600,66,ไทย,Thailand,13.740722,100.471256
12167,ตลาดศักดิ์เจริญ,Sakcharoen Market,14000,14,ตลาด,Market,6604011502,2,วัดท่าพระ,Wat Tha Phra,15,บางกอกใหญ่,Bangkok Yai,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10600,66,ไทย,Thailand,13.733468,100.469149
12168,ตลาดท่าพระ,Thaphra Market,14000,14,ตลาด,Market,6604011502,2,วัดท่าพระ,Wat Tha Phra,15,บางกอกใหญ่,Bangkok Yai,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10600,66,ไทย,Thailand,13.728621,100.473406
12169,ตลาดท่าพระรุ่งเรือง,Thaphra Rung Ruang Market,14000,14,ตลาด,Market,6604011502,2,วัดท่าพระ,Wat Tha Phra,15,บางกอกใหญ่,Bangkok Yai,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10600,66,ไทย,Thailand,13.729258,100.476247
12170,ตลาดโพธิ์สามต้น,Pho Sam Ton Market,14000,14,ตลาด,Market,6604011502,2,วัดท่าพระ,Wat Tha Phra,15,บางกอกใหญ่,Bangkok Yai,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10600,66,ไทย,Thailand,13.740703,100.483423
70874,ตลาดโพธิ์สุวรรณ,Talat Pho Suwan,14000,14,ตลาด,Market,6604011502,2,วัดท่าพระ,Wat Tha Phra,15,บางกอกใหญ่,Bangkok Yai,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10600,66,ไทย,Thailand,13.740469,100.483264
70875,ตลาดมงคลไชย,Talat Mongkhon Chai,14000,14,ตลาด,Market,6604011502,2,วัดท่าพระ,Wat Tha Phra,15,บางกอกใหญ่,Bangkok Yai,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10600,66,ไทย,Thailand,13.733363,100.469199
70876,ตลาดมณีพิมาน (สามแยกเตาปูน),Talat Mani Phiman (Sam Yaek Tao Pun),14000,14,ตลาด,Market,6604011502,2,วัดท่าพระ,Wat Tha Phra,15,บางกอกใหญ่,Bangkok Yai,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10600,66,ไทย,Thailand,13.728669,100.473455
11967,ตลาดนางเลิ้ง,Nang Loeng Market,14000,14,ตลาด,Market,6604012905,5,วัดโสมนัส,Wat Sommanat,29,ป้อมปราบศัตรูพ่าย,Pom Prap Sattru Phai,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10100,66,ไทย,Thailand,13.759057,100.512142
70862,ตลาดน้ำตลิ่งชัน,Talatnam Taling Chan,14000,14,ตลาด,Market,6604012905,5,วัดโสมนัส,Wat Sommanat,29,ป้อมปราบศัตรูพ่าย,Pom Prap Sattru Phai,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10100,66,ไทย,Thailand,13.759107,100.512184
12035,อาคารตลาดนัดเซรามิกสี่มุมเมืองปิ่นเกล้า - นครชัยศรี,Ceramic Market Place Simummuang Pinklao - Nakornchaisri Building,14000,14,ตลาด,Market,6604011102,2,ศาลาธรรมสพน์,Sala Thammasop,11,ทวีวัฒนา,Thawi Watthana,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10170,66,ไทย,Thailand,13.786249,100.371674
12069,ตลาดพุทธมณฑล,Phutthamonthon Market,14000,14,ตลาด,Market,6604011102,2,ศาลาธรรมสพน์,Sala Thammasop,11,ทวีวัฒนา,Thawi Watthana,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10170,66,ไทย,Thailand,13.78746,100.334171
12072,ตลาดสดพงษ์สุข,Phongsuk Food Market,14000,14,ตลาด,Market,6604011102,2,ศาลาธรรมสพน์,Sala Thammasop,11,ทวีวัฒนา,Thawi Watthana,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10170,66,ไทย,Thailand,13.788569,100.332765
12073,ตลาดสดพุทธมณฑล,Phutthamonthon Food Market,14000,14,ตลาด,Market,6604011102,2,ศาลาธรรมสพน์,Sala Thammasop,11,ทวีวัฒนา,Thawi Watthana,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10170,66,ไทย,Thailand,13.787333,100.334258
70922,ตลาดใหม่สำเหร่,Talat Mai Samre,14000,14,ตลาด,Market,6604011102,2,ศาลาธรรมสพน์,Sala Thammasop,11,ทวีวัฒนา,Thawi Watthana,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10170,66,ไทย,Thailand,13.787554,100.334246
12054,ตลาดบางกอกน้อย,Bangkok Noi Market,14000,14,ตลาด,Market,6604011404,4,ศิริราช,Siri Rat,14,บางกอกน้อย,Bangkok Noi,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10700,66,ไทย,Thailand,13.756136,100.478235
12057,ตลาดรถไฟ,Rod Fai Market,14000,14,ตลาด,Market,6604011404,4,ศิริราช,Siri Rat,14,บางกอกน้อย,Bangkok Noi,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10700,66,ไทย,Thailand,13.759654,100.478498
12074,ตลาดอรุณอมรินทร์,Arun Umarin Market,14000,14,ตลาด,Market,6604011404,4,ศิริราช,Siri Rat,14,บางกอกน้อย,Bangkok Noi,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10700,66,ไทย,Thailand,13.759906,100.482652
70856,ตลาดธนบุรี (สนามหลวง 2),Talat Thon Buri  ( Sanamluang  2),14000,14,ตลาด,Market,6604011404,4,ศิริราช,Siri Rat,14,บางกอกน้อย,Bangkok Noi,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10700,66,ไทย,Thailand,13.75615,100.478348
70873,ตลาดเพชรบุรี,Talat Phetchaburi,14000,14,ตลาด,Market,6604011404,4,ศิริราช,Siri Rat,14,บางกอกน้อย,Bangkok Noi,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10700,66,ไทย,Thailand,13.762468,100.478408
12086,ตลาดสดเสริมเพิ่มพูนดอนเมือง,Soemphoemphun Donmueang Market,14000,14,ตลาด,Market,6604010702,2,สนามบิน,Sanam Bin,7,ดอนเมือง,Don Mueang,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10210,66,ไทย,Thailand,13.939162,100.611475
